"DATE","Quantity"
"2020-06-13",453.78000000000003
"2020-06-15",28298.819999999974
"2020-06-16",33989.229999999974
"2020-06-17",32602.779999999995
"2020-06-18",35591.73
"2020-06-19",28902.720000000012
"2020-06-20",298.9
"2020-06-22",32852.350000000006
"2020-06-23",34325.33000000003
"2020-06-24",39860.83070000002
"2020-06-25",37832.8800000001
"2020-06-26",35842.66999999991
"2020-06-27",542.3199999999999
"2020-06-28",27.04
"2020-06-29",39534.812000000005
"2020-06-30",41315.99000000001
"2020-07-01",45141.690000000046
"2020-07-02",44000.704000000085
"2020-07-03",38374.54
"2020-07-04",728.22
"2020-07-06",37904.10000000002
"2020-07-07",42332.94000000003
"2020-07-08",46551.45000000003
"2020-07-09",43034.16399999998
"2020-07-10",38886.87990000002
"2020-07-11",2537.3199999999993
"2020-07-13",39316.529999999904
"2020-07-14",41848.60999999995
"2020-07-15",42021.360000000095
"2020-07-16",44359.139999999985
"2020-07-17",39241.09100000003
"2020-07-18",521.96
"2020-07-19",459.4
"2020-07-20",41119.96600000007
"2020-07-21",39350.089999999975
"2020-07-22",39783.599999999984
"2020-07-23",40083.131999999954
"2020-07-24",33212.77000000003
"2020-07-25",1364.9199999999998
"2020-07-27",40228.49000000004
"2020-07-28",40844.54399999995
"2020-07-29",43916.06799999996
"2020-07-30",41381.740000000085
"2020-07-31",37461.011999999966
"2020-08-01",753.4399999999999
"2020-08-02",28.18
"2020-08-03",50236.52000000002
"2020-08-04",53067.00999999993
"2020-08-05",53943.45
"2020-08-06",51248.65999999997
"2020-08-07",50337.72000000005
"2020-08-08",480.28000000000003
"2020-08-10",50981.78999999995
"2020-08-11",51042.188000000024
"2020-08-12",52005.06999999997
"2020-08-13",51642.09999999988
"2020-08-14",48132.64199999997
"2020-08-15",2756.69
"2020-08-17",49636.19149999998
"2020-08-18",54262.24000000002
"2020-08-19",49758.67999999995
"2020-08-20",53519.12999999996
"2020-08-21",46182.619999999995
"2020-08-22",1238.4600000000003
"2020-08-24",51242.097999999896
"2020-08-25",53851.59999999999
"2020-08-26",50230.760000000024
"2020-08-27",46789.85000000003
"2020-08-28",44442.75999999996
"2020-08-29",2377.2599999999993
"2020-08-31",18021.20799999999
"2020-09-01",50166.73000000001
"2020-09-02",52456.95000000005
"2020-09-03",52033.429999999935
"2020-09-04",50979.63000000018
"2020-09-05",2662.6699999999983
"2020-09-06",740.927
"2020-09-07",57380.09799999998
"2020-09-08",55533.31700000002
"2020-09-09",56230.640000000036
"2020-09-10",56491.64200000001
"2020-09-11",52839.87000000019
"2020-09-12",1177.27
"2020-09-14",59836.50000000001
"2020-09-15",58090.20000000015
"2020-09-16",56506.050000000025
"2020-09-17",52453.5479999999
"2020-09-18",52718.390000000065
"2020-09-19",1458.4799999999998
"2020-09-20",1526.7
"2020-09-21",56810.27999999996
"2020-09-22",58387.000000000065
"2020-09-23",58666.606000000036
"2020-09-24",58620.48000000005
"2020-09-25",52492.17000000001
"2020-09-26",1392.5400000000002
"2020-09-27",1531.06
"2020-09-28",52431.61000000004
"2020-09-29",58033.34999999995
"2020-09-30",58224.97070000002
"2020-10-01",57600.30999999992
"2020-10-02",53378.58049999994
"2020-10-03",1251.5900000000001
"2020-10-04",1354.5
"2020-10-05",53460.96599999986
"2020-10-06",59392.289999999986
"2020-10-07",54129.57999999997
"2020-10-08",58255.070999999974
"2020-10-09",55696.72000000007
"2020-10-10",1342.2399999999998
"2020-10-11",1530.79
"2020-10-12",57459.92199999993
"2020-10-13",56150.310000000056
"2020-10-14",55335.76269999999
"2020-10-15",57729.009999999915
"2020-10-16",54599.06000000008
"2020-10-17",2206.72
"2020-10-18",1509.8000000000002
"2020-10-19",58628.54680000008
"2020-10-20",58216.96999999994
"2020-10-21",60797.188999999875
"2020-10-22",57835.32999999997
"2020-10-23",53184.290000000066
"2020-10-24",1245.8700000000001
"2020-10-25",2012.01
"2020-10-26",57390.51000000004
"2020-10-27",58343.65700000008
"2020-10-28",61122.35999999995
"2020-10-29",58733.17219999993
"2020-10-30",52589.09999999996
"2020-10-31",1751.1100000000006
"2020-11-01",3047
"2020-11-02",57596.139999999985
"2020-11-03",57459.40000000004
"2020-11-04",57580.09899999998
"2020-11-05",59886.98969999988
"2020-11-06",57187.199999999924
"2020-11-07",2100.97
"2020-11-08",28
"2020-11-09",60003.787599999916
"2020-11-10",60636.68879999989
"2020-11-11",65201.91099999995
"2020-11-12",62675.84899999975
"2020-11-13",56358.019999999946
"2020-11-14",1788.7300000000007
"2020-11-15",1527.4
"2020-11-16",59159.5272999999
"2020-11-17",61665.2399999999
"2020-11-18",56354.93000000005
"2020-11-19",61466.58019999982
"2020-11-20",57067.9960000001
"2020-11-21",2603.7100000000005
"2020-11-22",1806.1
"2020-11-23",59293.43000000007
"2020-11-24",61131.8799999999
"2020-11-25",57612.8800000001
"2020-11-26",61946.18999999986
"2020-11-27",57558.5319999999
